,category,movie_id,year,count,mean,std,type,gen,film,winner,budget,company,country,director,gross,rating,runtime,imdb_rating,star,imdb_votes_num,writer,imdb_genre,company_gross,director_gross,star_gross,writer_gross
2615,2,2671,1999,1578.0,3.5183776932826363,1.0078849086841877,major,['Action'],Wanted: Dead or Alive,,0.0,New World Pictures,USA,Gary Sherman,7555000.0,R,106.0,5.9,Rutger Hauer,3328.0,Michael Patrick Goodman,Action,48635478.0,26017136.0,30095030.0,7555000.0
2616,2,2672,1999,492.0,3.1463414634146343,1.0863562432455511,minor,['Drama'],Frances,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2617,4,2673,1999,25.0,3.16,1.4910846164230027,minor,['Drama'],Plenty,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2618,1,2674,1999,51.0,2.647058823529412,1.3974767176846232,minor,['Comedy'],Dick,,13000000.0,Canal+ Droits Audiovisuels,France,Andrew Fleming,6241697.0,PG-13,94.0,6.1,Kirsten Dunst,16661.0,Andrew Fleming,Comedy,0.0,49493098.0,55651053.0,24612098.0
2619,1,2675,1999,22.0,3.0454545454545454,1.1742179860604582,minor,['Drama'],"Gambler, The (Játékos, A)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2620,1,2676,1999,329.0,3.054711246200608,1.205949678358469,minor,"['Adventure', 'Animation', 'Children', 'Drama', 'Sci-Fi']","Iron Giant, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2621,3,2677,1999,451.0,4.232815964523281,0.9667291057134134,minor,"['Drama', 'Horror', 'Mystery']","Sixth Sense, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2622,1,2678,1999,22.0,2.9090909090909087,1.1509454047327026,minor,"['Action', 'Mystery']","Thomas Crown Affair, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2623,1,2679,1999,13.0,2.3846153846153846,1.2608503439122305,minor,"['Crime', 'Drama', 'Romance', 'Thriller']","Thomas Crown Affair, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2624,1,2680,1999,23.0,2.6956521739130435,1.1051442772406628,minor,"['Comedy', 'Drama']","Acid House, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2625,1,2681,1999,45.0,2.933333333333333,1.338248516124375,minor,"['Comedy', 'Drama']","Adventures of Sebastian Cole, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2626,3,2682,1999,258.0,3.86046511627907,0.9882121264939008,minor,['Comedy'],Illuminata,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2627,2,2683,1999,2389.0,3.2879866052741735,1.1575737809949624,major,['Comedy'],Stiff Upper Lips,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2628,1,2684,1999,12.0,2.333333333333333,0.984731927834662,minor,"['Crime', 'Drama']","Yards, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2629,1,2685,1999,10.0,2.2,1.3984117975602022,minor,['Comedy'],Bowfinger,,55000000.0,Universal Pictures,USA,Frank Oz,66384775.0,PG-13,97.0,6.4,Steve Martin,59541.0,Steve Martin,Comedy,4711173023.0,302471633.0,621941871.0,68108815.0
2630,3,2686,1999,521.0,3.834932821497121,1.0899931392239548,minor,['Drama'],Brokedown Palace,,25000000.0,Fox 2000 Pictures,USA,Jonathan Kaplan,10114315.0,PG-13,100.0,6.4,Claire Danes,19516.0,Adam Fields,Drama,131978346.0,130862519.0,0.0,0.0
2631,2,2687,1999,602.0,3.6162790697674416,1.0932864749612718,minor,['Comedy'],Detroit Rock City,,6500000.0,New Line Cinema,USA,Adam Rifkin,4217115.0,R,95.0,6.8,Edward Furlong,31824.0,Carl V. Dupré,Comedy,1378245007.0,8009329.0,23638723.0,0.0
2632,2,2688,1999,343.0,2.9912536443148685,1.0582090145700809,minor,['Drama'],Alice and Martin (Alice et Martin),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2633,1,2689,1999,66.0,3.2575757575757582,1.3509040398717171,minor,"['Comedy', 'Romance']",Better Than Chocolate,,0.0,British Columbia Film,Canada,Anne Wheeler,2011254.0,R,101.0,6.2,Wendy Crewson,6963.0,Peggy Thompson,Comedy,0.0,161323.0,0.0,0.0
2634,3,2690,1999,555.0,3.843243243243243,0.8925707832888091,minor,['Drama'],Head On,,0.0,Australian Film Finance Corporation (AFFC),Australia,Ana Kokkinos,378667.0,NOT RATED,104.0,6.4,Alex Dimitriades,3473.0,Andrew Bovell,Drama,41272210.0,378667.0,378667.0,378667.0
2635,4,2691,1999,54.0,2.3888888888888893,1.4590856101031435,minor,['Documentary'],"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2636,4,2692,1999,959.0,4.256517205422315,0.8841546258237074,minor,['Drama'],Cobra,,25000000.0,Warner Bros.,USA,George P. Cosmatos,49042224.0,R,87.0,5.7,Sylvester Stallone,54851.0,Paula Gosling,Action,5425169466.0,123406443.0,639621027.0,60576701.0
2637,3,2693,1999,136.0,3.5735294117647056,1.1064280394747543,minor,"['Crime', 'Drama', 'Romance', 'Thriller']",Never Talk to Strangers,,6400000.0,TriStar Pictures,USA,Peter Hall,6849998.0,R,86.0,5.1,Rebecca De Mornay,5483.0,Lewis A. Green,Crime,2376693287.0,6849998.0,34292389.0,6849998.0
2638,2,2694,1999,887.0,3.156708004509583,1.1653468987071505,minor,['Comedy'],Heaven Can Wait,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2639,1,2695,1999,33.0,2.6666666666666665,1.2162099599438685,minor,"['Comedy', 'Horror']","Raven, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2640,3,2696,1999,268.0,3.7873134328358216,1.0615458759329568,minor,['Horror'],"Tingler, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2641,3,2697,1999,101.0,3.613861386138614,1.122232569743928,minor,['Horror'],Pit and the Pendulum,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2642,1,2698,1999,12.0,2.75,1.3568010505999362,minor,['Horror'],"Tomb of Ligeia, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2643,1,2699,1999,1698.0,2.9151943462897525,0.9654576211860684,major,['Horror'],"Masque of the Red Death, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2644,4,2700,1999,1799.0,3.500833796553641,1.3386005237705143,major,['Horror'],Tales of Terror,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2645,2,2701,1999,945.0,2.1925925925925926,1.1288531698013238,minor,['Comedy'],Haunted Honeymoon,,0.0,Orion Pictures,USA,Gene Wilder,8033397.0,PG,82.0,5.6,Gene Wilder,5549.0,Gene Wilder,Comedy,791626826.0,8033397.0,16174689.0,8033397.0
2646,1,2702,1999,591.0,3.1032148900169205,1.1851509892428629,minor,['Horror'],Cat's Eye,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2647,1,2703,1999,14.0,2.642857142857143,1.1507283885330302,minor,['Comedy'],Monty Python's And Now for Something Completely Different,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2648,3,2704,1999,119.0,3.5630252100840334,1.3189534594414714,minor,['Horror'],Damien: Omen II,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2649,1,2705,1999,66.0,3.484848484848485,1.3727280445821326,minor,"['Horror', 'Thriller']","Final Conflict, The (a.k.a. Omen III: The Final Conflict)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2650,2,2706,1999,1476.0,3.5663956639566394,1.149942732526129,minor,['Comedy'],Airplane!,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2651,1,2707,1999,1043.0,3.3058485139022054,1.0420314225910734,minor,['Comedy'],Airplane II: The Sequel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2652,3,2708,1999,310.0,3.816129032258064,1.0801524446508208,minor,"['Comedy', 'Horror', 'Romance', 'Thriller']","American Werewolf in Paris, An",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2653,1,2709,1999,345.0,2.7652173913043483,1.2247242317692213,minor,"['Adventure', 'Comedy', 'Romance']",European Vacation (aka National Lampoon's European Vacation),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2654,2,2710,1999,3154.0,3.2346227013316424,1.2859951184434997,major,['Comedy'],National Lampoon's Vacation,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2655,3,2711,1999,92.0,3.5869565217391304,0.9625078725300245,minor,['Comedy'],Funny Farm,,19000000.0,Cornelius Productions,USA,George Roy Hill,25537221.0,PG,101.0,6.1,Chevy Chase,16321.0,Jay Cronley,Comedy,25537221.0,25537221.0,242730568.0,45770660.0
2656,2,2712,1999,2159.0,3.219546086150996,1.2459266634803507,major,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Big,0.0,18000000.0,American Entertainment Partners II L.P.,USA,Penny Marshall,114968774.0,PG,104.0,7.3,Tom Hanks,164257.0,Gary Ross,Comedy,140185017.0,372622100.0,1713298894.0,218807509.0
2657,2,2713,1999,260.0,2.407692307692308,1.15043153794249,minor,"['Children', 'Comedy']",Problem Child,,10000000.0,Universal Pictures,USA,Dennis Dugan,53470900.0,PG,81.0,5.3,Michael Oliver,24008.0,Scott Alexander,Comedy,4711173023.0,124248849.0,53470900.0,98766912.0
2658,1,2714,1999,67.0,2.82089552238806,1.2664119337280182,minor,['Comedy'],Problem Child 2,,15000000.0,Universal Pictures,USA,Brian Levant,25104700.0,PG-13,93.0,4.6,John Ritter,17894.0,Scott Alexander,Comedy,4711173023.0,273305305.0,55515953.0,98766912.0
2659,1,2715,1999,11.0,2.090909090909091,1.4459976109624424,minor,"['Adventure', 'Animation', 'Children', 'Drama', 'Fantasy']",Little Nemo: Adventures in Slumberland,,35000000.0,TMS Entertainment,Japan,Masami Hata,1368210.0,G,85.0,7.2,Gabriel Damon,5800.0,Chris Columbus,Family,1368210.0,1368210.0,1368210.0,70190791.0
2660,4,2716,1999,3200.0,3.7096875,0.9536458212847632,major,"['Drama', 'Romance']",Oscar and Lucinda (a.k.a. Oscar & Lucinda),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2661,2,2717,1999,708.0,2.6694915254237293,0.9109276998351452,minor,"['Action', 'Drama', 'Romance', 'Thriller']",Tequila Sunrise,0.0,23000000.0,Cinema City Films,USA,Robert Towne,41292551.0,R,115.0,6.0,Mel Gibson,24708.0,Robert Towne,Crime,41292551.0,42069974.0,1263697171.0,134746676.0
2662,1,2718,1999,352.0,2.957386363636364,1.172282935343376,minor,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","Pelican Brief, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2663,1,2719,1999,696.0,2.2068965517241383,1.1317567019675756,minor,"['Children', 'Comedy']","Christmas Story, A",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2664,2,2720,1999,481.0,2.180873180873181,1.106104306097186,minor,"['Comedy', 'Romance']",Mickey Blue Eyes,,75000000.0,Castle Rock Entertainment,UK,Kelly Makin,33864342.0,PG-13,102.0,5.8,Hugh Grant,31178.0,Adam Scheinman,Comedy,792947826.0,7339937.0,160502704.0,0.0
2665,3,2721,1999,213.0,3.591549295774648,1.0266835891032522,minor,"['Comedy', 'Thriller']",Teaching Mrs. Tingle,,13000000.0,Miramax,USA,Kevin Williamson,8946237.0,PG-13,96.0,5.2,Helen Mirren,17917.0,Kevin Williamson,Comedy,461469756.0,0.0,608032.0,204409964.0
2666,2,2722,1999,784.0,2.7920918367346936,1.1419723529496448,minor,"['Action', 'Sci-Fi']",Universal Soldier: The Return,,45000000.0,Baumgarten-Prophet Entertainment,USA,Mic Rodgers,10431220.0,R,83.0,4.1,Jean-Claude Van Damme,25272.0,Richard Rothstein,Action,0.0,0.0,355026826.0,36299898.0
2667,1,2723,1999,1116.0,3.0519713261648747,1.0835027333459308,minor,"['Action', 'Sci-Fi']",Universal Soldier,,23000000.0,StudioCanal,USA,Roland Emmerich,36299898.0,R,102.0,6.0,Jean-Claude Van Damme,72711.0,Richard Rothstein,Action,46358216.0,550349116.0,355026826.0,36299898.0
2668,2,2724,1999,1171.0,2.932536293766012,1.175850434994395,minor,['Comedy'],Love Stinks,,4000000.0,Baumgarten-Prophet Entertainment,USA,Jeff Franklin,2800000.0,R,94.0,5.8,French Stewart,4508.0,Jeff Franklin,Comedy,0.0,0.0,0.0,0.0
2669,3,2725,1999,266.0,3.37593984962406,1.1499073220040248,minor,"['Animation', 'Horror', 'Mystery', 'Thriller']",Perfect Blue,,0.0,Rex Entertainment,Japan,Satoshi Kon,112536.0,R,81.0,7.9,Junko Iwao,33789.0,Sadayuki Murai,Animation,112536.0,112536.0,112536.0,112536.0
2670,4,2726,1999,279.0,4.333333333333333,0.6890719439107151,minor,['Comedy'],With Friends Like These...,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2671,2,2727,1999,49.0,3.673469387755102,1.0485655897073711,minor,"['Action', 'Thriller']",In Too Deep,,7000000.0,Dimension Films,USA,Michael Rymer,14003141.0,R,95.0,6.2,Omar Epps,4935.0,Michael Henry Brown,Crime,395470076.0,0.0,58437603.0,0.0
2672,4,2728,1999,430.0,3.918604651162791,0.8530094302469376,minor,['Documentary'],"Source, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2673,4,2729,1999,331.0,3.8187311178247736,0.9097516595361326,minor,['Horror'],"Bat, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2674,4,2730,1999,273.0,3.641025641025641,1.0689819800187594,minor,"['Action', 'War']",Iron Eagle,,0.0,TriStar Pictures,USA,Sidney J. Furie,24159872.0,PG-13,117.0,5.3,Louis Gossett Jr.,11304.0,Kevin Alyn Elders,Action,2376693287.0,66073987.0,37174796.0,37174796.0
2675,4,2731,1999,418.0,4.375598086124402,0.8253058447378395,minor,"['Action', 'War']",Iron Eagle II,,0.0,Carolco Pictures,Canada,Sidney J. Furie,10497324.0,PG,100.0,3.6,Louis Gossett Jr.,4195.0,Kevin Alyn Elders,Action,799442084.0,66073987.0,37174796.0,37174796.0
2676,4,2732,1999,325.0,4.0492307692307685,0.934939602743796,minor,['Action'],Aces: Iron Eagle III,,0.0,Carolco Pictures,UK,John Glen,2517600.0,R,98.0,3.5,Louis Gossett Jr.,2424.0,Kevin Alyn Elders,Action,799442084.0,96621583.0,37174796.0,37174796.0
2677,1,2733,1999,65.0,2.230769230769231,1.1695248870966624,minor,"['Action', 'War']",Iron Eagle IV,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2678,2,2734,1999,259.0,3.1158301158301165,0.961517487102679,minor,"['Drama', 'Mystery', 'Romance', 'Thriller']",Three Days of the Condor (3 Days of the Condor),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2679,1,2735,1999,646.0,2.7120743034055725,1.024086524652249,minor,['Drama'],Hamlet,4.0,0.0,Canal+,USA,Franco Zeffirelli,20710451.0,PG,135.0,6.8,Mel Gibson,18778.0,William Shakespeare,Drama,195966970.0,26100093.0,1263697171.0,109090276.0
2680,1,2735,1999,646.0,2.7120743034055725,1.024086524652249,minor,['Drama'],Hamlet,4.0,18000000.0,Castle Rock Entertainment,UK,Kenneth Branagh,4414535.0,PG-13,242.0,7.8,Kenneth Branagh,32078.0,William Shakespeare,Drama,792947826.0,101554713.0,81831954.0,109090276.0
2681,1,2735,1999,646.0,2.7120743034055725,1.024086524652249,minor,['Drama'],Hamlet,4.0,2000000.0,double A Films,USA,Michael Almereyda,1568749.0,R,112.0,6.0,Ethan Hawke,8354.0,William Shakespeare,Drama,0.0,446934.0,121901970.0,109090276.0
2682,1,2736,1999,316.0,3.4651898734177213,0.8444347947377542,minor,"['Adventure', 'Drama']",Male and Female,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2683,1,2737,1999,19.0,2.421052631578948,1.0173926082384548,minor,"['Adventure', 'Romance']",Medicine Man,,40000000.0,Hollywood Pictures,USA,John McTiernan,45500797.0,PG-13,106.0,6.0,Sean Connery,18461.0,Tom Schulman,Adventure,1363030804.0,462564997.0,501515303.0,162355753.0
2684,1,2738,1999,154.0,3.5064935064935066,0.9785059522815224,minor,"['Action', 'Adventure', 'Drama']","Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2685,3,2739,1999,1018.0,3.6444007858546166,1.050950351621158,minor,"['Documentary', 'Drama']",On the Ropes,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2686,2,2740,1999,16.0,2.0625,0.9287087810503356,minor,['Drama'],Rosie,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2687,1,2741,1999,66.0,2.9696969696969697,0.9276885579794872,minor,"['Action', 'Adventure', 'Fantasy']","13th Warrior, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2688,1,2742,1999,16.0,2.875,1.4548768561863459,minor,"['Horror', 'Sci-Fi', 'Thriller']","Astronaut's Wife, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2689,1,2743,1999,13.0,3.5384615384615383,0.7762500258061846,minor,"['Children', 'Comedy']",Dudley Do-Right,,70000000.0,Universal Pictures,USA,Hugh Wilson,9694105.0,PG,77.0,3.9,Brendan Fraser,8641.0,Jay Ward,Comedy,4711173023.0,148880056.0,125560591.0,105263257.0
2690,3,2744,1999,33.0,3.6666666666666665,1.2665570127975554,minor,['Comedy'],"Muse, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2691,3,2745,1999,390.0,3.797435897435897,0.9498984330734328,minor,['Drama'],Cabaret Balkan (Bure Baruta),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2692,2,2746,1999,978.0,3.243353783231084,1.0726342894604413,minor,"['Children', 'Drama']",A Dog of Flanders,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2693,1,2747,1999,306.0,3.333333333333333,1.0242950394631678,minor,['Drama'],"Lost Son, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2694,1,2748,1999,143.0,2.055944055944056,0.9327848941851776,minor,"['Romance', 'War']",Lucie Aubrac,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2695,1,2749,1999,149.0,3.1677852348993287,0.8415131525987786,minor,"['Comedy', 'Romance']","Very Thought of You, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2696,3,2750,1999,504.0,3.6686507936507935,0.8193299431516561,minor,"['Action', 'Adventure', 'Comedy', 'Thriller']",Chill Factor,,70000000.0,Morgan Creek Productions,USA,Hugh Johnson,11227940.0,R,102.0,5.2,Cuba Gooding Jr.,8600.0,Drew Gitlin,Action,533496235.0,0.0,66727510.0,0.0
2697,1,2751,1999,57.0,3.0350877192982457,1.253066414279982,minor,['Comedy'],Outside Providence,,7000000.0,Miramax,USA,Michael Corrente,7292175.0,R,96.0,6.4,Shawn Hatosy,7949.0,Peter Farrelly,Comedy,461469756.0,0.0,0.0,127175354.0
2698,1,2752,1999,191.0,2.952879581151832,1.0427088109200715,minor,"['Comedy', 'Romance']",Bedrooms & Hallways,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2699,2,2753,1999,68.0,3.117647058823529,1.0152481023839472,minor,"['Comedy', 'Crime', 'Thriller']",I Woke Up Early the Day I Died,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2700,2,2754,1999,6.0,2.333333333333333,1.2110601416389968,minor,['Drama'],West Beirut (West Beyrouth),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2701,1,2755,1999,35.0,2.4,0.9455779434075351,minor,"['Drama', 'Thriller']",Stigmata,,29000000.0,Metro-Goldwyn-Mayer (MGM),USA,Rupert Wainwright,50046268.0,R,103.0,6.2,Patricia Arquette,57128.0,Tom Lazarus,Horror,865420812.0,30577969.0,8386405.0,0.0
2702,1,2756,1999,44.0,2.8409090909090913,0.9135461653329312,minor,"['Horror', 'Mystery', 'Thriller']",Stir of Echoes,,12000000.0,Artisan Entertainment,USA,David Koepp,21133087.0,R,99.0,7.0,Kevin Bacon,65477.0,Richard Matheson,Horror,9247881.0,3594848.0,113203772.0,55485043.0
2703,3,2757,1999,160.0,3.5375,0.9375969551542204,minor,"['Crime', 'Drama']",Best Laid Plans,,7000000.0,Dogstar Films,USA,Mike Barker,25651.0,R,92.0,6.2,Alessandro Nivola,6562.0,Ted Griffin,Crime,0.0,0.0,0.0,0.0
2704,1,2758,1999,68.0,2.9411764705882355,1.1047030119053405,minor,"['Comedy', 'Romance']","Black Cat, White Cat (Crna macka, beli macor)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2705,1,2759,1999,551.0,3.364791288566243,1.0580229856569834,minor,"['Drama', 'Mystery']","Minus Man, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2706,1,2760,1999,30.0,3.466666666666667,1.166584561971349,minor,"['Comedy', 'Drama']",Whiteboyz,,0.0,Bac Films,France,Marc Levin,36025.0,R,92.0,5.3,Danny Hoch,1606.0,Garth Belcon,Drama,0.0,0.0,0.0,0.0
2707,4,2761,1999,751.0,3.940079893475366,1.090751175539983,minor,"['Adventure', 'Children', 'Comedy', 'Drama']","Adventures of Milo and Otis, The (Koneko monogatari)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2708,4,2762,1999,3815.0,4.18610747051114,0.8912944481910954,major,"['Adventure', 'Drama', 'Romance']",Only Angels Have Wings,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2709,1,2763,1999,1758.0,3.4288964732650737,0.9936085041451016,major,['Drama'],"Othello (Tragedy of Othello: The Moor of Venice, The)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2710,3,2764,1999,262.0,3.5725190839694663,0.9511480004665388,minor,"['Comedy', 'Drama']",Queens Logic,,0.0,Carolco Pictures,USA,Steve Rash,612781.0,R,100.0,5.9,Kevin Bacon,1343.0,Tony Spiridakis,Comedy,799442084.0,100040931.0,113203772.0,612781.0
2711,1,2765,1999,71.0,2.9295774647887325,1.0599722861871954,minor,"['Drama', 'Thriller']",Public Access,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2712,1,2766,1999,62.0,3.1451612903225805,1.0688859558782302,minor,"['Adventure', 'Sci-Fi', 'Thriller']",Saturn 3,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2713,1,2767,1999,138.0,3.0942028985507246,1.2075654530894742,minor,['Drama'],"Soldier's Story, A",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2714,2,2768,1999,25.0,2.24,1.2675435561221031,minor,"['Horror', 'Mystery']","Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2715,2,2769,1999,9.0,2.7777777777777777,1.481365736219265,minor,['Horror'],Don't Look in the Basement!,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2716,1,2770,1999,1865.0,3.3211796246648797,0.9817578077850241,major,['Horror'],Nightmares,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2717,1,2771,1999,202.0,2.792079207920792,1.1702517625386182,minor,['Thriller'],I Saw What You Did,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2718,2,2772,1999,135.0,2.437037037037037,1.2554799724824717,minor,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Musical']",Yellow Submarine,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2719,1,2773,1999,17.0,2.411764705882353,1.3256518929102281,minor,"['Drama', 'Romance']",American Beauty,5.0,15000000.0,DreamWorks,USA,Sam Mendes,130096601.0,R,122.0,8.4,Kevin Spacey,899755.0,Alan Ball,Drama,481663364.0,0.0,251134001.0,0.0
2720,1,2774,1999,160.0,3.19375,1.0728019798873951,minor,"['Documentary', 'Musical']",Stop Making Sense,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2721,1,2775,1999,49.0,3.326530612244898,1.281076290696629,minor,['Comedy'],Blue Streak,,65000000.0,Columbia Pictures,USA,Les Mayfield,68518533.0,PG-13,93.0,6.3,Martin Lawrence,64009.0,Michael Berry,Action,83350766.0,150864589.0,80180542.0,0.0
2722,3,2776,1999,96.0,3.6354166666666665,1.161847817434449,minor,"['Comedy', 'Drama']",For Love of the Game,,80000000.0,Universal Pictures,USA,Sam Raimi,35168395.0,PG-13,137.0,6.6,Kevin Costner,27499.0,Michael Shaara,Drama,4711173023.0,86252822.0,1000750215.0,10769960.0
2723,2,2777,1999,5.0,2.4,1.6733200530681511,minor,['Drama'],Caligula,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2724,2,2778,1999,7.0,2.142857142857143,0.8997354108424372,minor,"['Adventure', 'Comedy', 'Musical']","Hard Day's Night, A",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2725,1,2779,1999,447.0,3.523489932885906,0.8928004960769722,minor,['Comedy'],Splendor,,0.0,Desperate Pictures,UK,Gregg Araki,45703.0,R,93.0,5.9,Kathleen Robertson,2740.0,Gregg Araki,Comedy,692585.0,1078225.0,0.0,1078225.0
2726,2,2780,1999,60.0,3.316666666666667,0.8731720211568126,minor,['Comedy'],Sugar Town,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2727,1,2781,1999,73.0,3.0273972602739727,1.0270318985055649,minor,['Drama'],"Buddy Holly Story, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2728,1,2782,1999,109.0,3.2201834862385317,1.021598222876308,minor,"['Comedy', 'Horror', 'Thriller']",Fright Night,,30000000.0,DreamWorks,USA,Craig Gillespie,18298649.0,R,106.0,6.4,Anton Yelchin,89412.0,Marti Noxon,Comedy,481663364.0,0.0,0.0,0.0
2729,2,2783,1999,18.0,2.7222222222222223,1.1274936053323579,minor,['Horror'],Fright Night Part II,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2730,2,2784,1999,69.0,3.217391304347826,1.0692158371413427,minor,['Drama'],"Separation, The (Séparation, La)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2731,2,2785,1999,8.0,2.75,1.164964745021435,minor,['Comedy'],Barefoot in the Park,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2732,2,2786,1999,60.0,2.3666666666666667,1.149305857812558,minor,"['Adventure', 'Drama', 'Thriller']",Deliverance,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2733,2,2787,1999,144.0,3.020833333333333,0.9495582336859804,minor,"['Adventure', 'Fantasy']",Excalibur,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2734,4,2788,1999,492.0,4.032520325203252,0.8141814261563943,minor,"['Drama', 'Mystery', 'Romance']",Lulu on the Bridge,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2735,2,2789,1999,149.0,2.7718120805369133,1.103561833883551,minor,"['Comedy', 'Musical', 'Romance']","Pajama Game, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2736,2,2790,1999,61.0,2.6557377049180326,1.046983697766101,minor,"['Drama', 'Mystery', 'Romance']",Sommersby,,0.0,Canal+,France,Jon Amiel,50081992.0,PG-13,114.0,6.1,Richard Gere,16471.0,Daniel Vigne,Drama,195966970.0,98966509.0,408882674.0,50081992.0
2737,4,2791,1999,2392.0,3.8620401337792636,1.0324053612026054,major,"['Animation', 'Children', 'Fantasy']",Thumbelina,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2738,2,2792,1999,462.0,2.885281385281385,0.9757581327694671,minor,['Musical'],Tommy,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2739,1,2793,1999,179.0,2.6256983240223457,1.1013826542927532,minor,['Horror'],Hell Night,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
